Epoch,Loss train,Loss val,Deviation train,Deviation val
0,0.03560392646228566,0.04612987532335169,0.6052667498588562,0.7842078804969788
1,0.03376922887914321,0.04454709501827464,0.5740768909454346,0.757300615310669
2,0.03220116741517011,0.042428205994998705,0.5474198460578918,0.721279501914978
3,0.030042087330537683,0.039710346390219295,0.5107154846191406,0.675075888633728
4,0.027372961535173303,0.03635605994392844,0.46534034609794617,0.6180530190467834
5,0.02464348603697384,0.032346686896155864,0.4189392626285553,0.5498936772346497
6,0.020740046220667222,0.027701751274221083,0.3525807857513428,0.4709297716617584
7,0.016913878567078534,0.02229046295670902,0.2875359356403351,0.37893787026405334
8,0.012996731435551363,0.017340693403692806,0.22094443440437317,0.2947917878627777
9,0.010177181924090666,0.01397095445324393,0.17301209270954132,0.2375062257051468
10,0.010538926019388087,0.011923043166889864,0.17916174232959747,0.20269173383712769
11,0.011432289200670579,0.010822933386353886,0.19434891641139984,0.18398986756801605
12,0.013184508856605081,0.011025307809605318,0.22413665056228638,0.1874302327632904
13,0.014315027524443233,0.01100691977669211,0.24335546791553497,0.18711763620376587
14,0.014151114751310909,0.010798019521376667,0.24056895077228546,0.18356633186340332
15,0.012988637475406422,0.011513026321635526,0.22080683708190918,0.19572144746780396
16,0.011890025699839872,0.01255278376971974,0.20213043689727783,0.2133973240852356
17,0.011434562066022088,0.01377966211122625,0.1943875551223755,0.23425425589084625
18,0.01051453544813044,0.01540648060686448,0.17874710261821747,0.26191017031669617
19,0.010238228475346285,0.016862837707295138,0.17404988408088684,0.28666824102401733
20,0.010382280630223891,0.0181753232198603,0.17649877071380615,0.3089804947376251
21,0.010320209405001472,0.019390030818827012,0.17544355988502502,0.3296305239200592
22,0.011033263276605046,0.019926467362572167,0.18756547570228577,0.3387499451637268
23,0.011619354872142567,0.019881888347513536,0.19752903282642365,0.3379921019077301
24,0.01130055241725024,0.01932391173699323,0.1921093910932541,0.3285064995288849
25,0.01089738221729503,0.018288312589420992,0.1852554976940155,0.31090131402015686
26,0.010277233579579522,0.0173701030366561,0.17471297085285187,0.2952917516231537
27,0.010197073221206665,0.01647025697371539,0.1733502447605133,0.2799943685531616
28,0.010053718791288488,0.01567994145786061,0.1709132194519043,0.26655900478363037
29,0.010188211412990795,0.014999778831706327,0.1731995940208435,0.25499624013900757
30,0.010312303900718689,0.014427160515504725,0.1753091663122177,0.24526172876358032
31,0.010511712992892545,0.01407865566365859,0.17869912087917328,0.23933714628219604
32,0.010439076844383688,0.013939081745989183,0.1774643063545227,0.2369643896818161
33,0.010754509007229525,0.013998540885308209,0.18282665312290192,0.23797519505023956
34,0.01065509459551643,0.014236699132358326,0.1811366081237793,0.24202388525009155
35,0.010413725586498486,0.014630116960581611,0.17703333497047424,0.2487119883298874
36,0.010356293881640714,0.015158746172400081,0.17605699598789215,0.2576986849308014
37,0.010161005398806404,0.01568872788373162,0.17273709177970886,0.2667083740234375
38,0.009997402043903576,0.01621558385736802,0.16995583474636078,0.27566492557525635
39,0.010021281592986164,0.016740579815471873,0.17036178708076477,0.28458985686302185
40,0.010171615025576423,0.017265091924106375,0.1729174554347992,0.29350656270980835
41,0.009916701737572165,0.017783594482085285,0.1685839295387268,0.30232110619544983
42,0.010256201028823853,0.017990543561823228,0.1743554174900055,0.3058392405509949
43,0.010481631931136636,0.017892497427323285,0.17818774282932281,0.30417245626449585
44,0.010170359821880566,0.017487850259332097,0.1728961169719696,0.29729345440864563
45,0.01006394186440636,0.017211247892940745,0.17108701169490814,0.2925912141799927
46,0.010026934392311993,0.01702312160940731,0.1704578846693039,0.2893930673599243
47,0.010028861024800469,0.016922628178316003,0.17049063742160797,0.28768467903137207
48,0.009922889225623188,0.016883254051208496,0.16868911683559418,0.28701531887054443
49,0.010171479162047891,0.01692520169650807,0.17291514575481415,0.2877284288406372
50,0.009938529309104471,0.01703598744728986,0.168954998254776,0.2896117866039276
51,0.009906346307081334,0.017214065088945275,0.1684078872203827,0.2926391065120697
52,0.010062764672672047,0.017290297676535213,0.1710669994354248,0.29393506050109863
53,0.00984806874219109,0.017279979060677922,0.16741716861724854,0.29375964403152466
54,0.009841676144038929,0.016931807293611413,0.1673084944486618,0.28784072399139404
55,0.010094822329633376,0.016665858380934772,0.1716119796037674,0.2833195924758911
56,0.010092205861035515,0.016513295033398795,0.17156749963760376,0.28072601556777954
57,0.010146554778603947,0.016447978861191693,0.1724914312362671,0.2796156406402588
58,0.010037752635338727,0.01646645805414985,0.17064179480075836,0.2799297869205475
59,0.010070475585320416,0.01656187106581295,0.17119808495044708,0.2815518081188202
60,0.010130365981775172,0.016713838366901174,0.17221622169017792,0.28413525223731995
61,0.009856879711151123,0.016920331646414363,0.1675669550895691,0.2876456379890442
62,0.010064338936525233,0.01718788287218879,0.17109376192092896,0.2921940088272095
63,0.009906584725660436,0.017491626388886395,0.16841194033622742,0.2973576486110687
64,0.010213545140098123,0.01755010029848884,0.1736302673816681,0.2983517050743103
65,0.009962958448073444,0.01738183989244349,0.16937029361724854,0.2954912781715393
66,0.01004822552204132,0.017018772223416495,0.17081983387470245,0.28931912779808044
67,0.009908305371508878,0.016756548601038316,0.16844119131565094,0.28486132621765137
68,0.010219201445579529,0.016596212106592515,0.173726424574852,0.28213560581207275
69,0.01011366703931023,0.016527351211099064,0.17193233966827393,0.2809649705886841
70,0.01011049046235926,0.01654262753093944,0.17187833786010742,0.28122466802597046
71,0.01007254684672636,0.01663294609855203,0.17123329639434814,0.2827600836753845
72,0.01006780915400561,0.016792258795569923,0.1711527556180954,0.2854683995246887
73,0.009969131034963271,0.01701086584259482,0.1694752275943756,0.28918471932411194
74,0.009995890014311847,0.017283138106851018,0.1699301302433014,0.2938133478164673
75,0.009911374134175917,0.017599523067474365,0.1684933602809906,0.2991918921470642
76,0.009954988079912522,0.017658754306681016,0.16923479735851288,0.30019882321357727
77,0.010084034765467924,0.017638571122113395,0.1714285910129547,0.29985570907592773
78,0.010290172170190251,0.017401164068895227,0.17493292689323425,0.29581978917121887
79,0.010130552684559542,0.017111408359864178,0.1722193956375122,0.29089394211769104
80,0.01007564102902132,0.016927920720156503,0.17128589749336243,0.2877746522426605
81,0.010068044066429138,0.016840408830081716,0.17115674912929535,0.28628695011138916
82,0.0101653574144139,0.016844248070436364,0.17281107604503632,0.2863522171974182
83,0.009987981003873488,0.016926870626561782,0.1697956770658493,0.2877568006515503
84,0.009931986822801478,0.01707953740568722,0.16884377598762512,0.29035213589668274
85,0.009939182330580318,0.017137252232607675,0.16896609961986542,0.29133328795433044
86,0.010043814778327942,0.017268556005814496,0.170744851231575,0.29356545209884644
87,0.010023550075643203,0.01730863662327037,0.17040035128593445,0.2942468225955963
88,0.010029403602375704,0.01726668722489301,0.17049986124038696,0.29353368282318115
89,0.010092382045353161,0.01715003392275642,0.17157049477100372,0.29155057668685913
90,0.009856591329855077,0.01712172872879926,0.16756205260753632,0.2910693883895874
91,0.010042050305534811,0.01717934012413025,0.1707148551940918,0.29204878211021423
92,0.010034878464306103,0.016987469266442692,0.17059293389320374,0.28878697752952576
93,0.010004892945289612,0.01689711563727435,0.1700831800699234,0.28725096583366394
94,0.010118162807296304,0.01690146151710959,0.17200876772403717,0.28732484579086304
95,0.00997410889934091,0.01698749906876508,0.16955985128879547,0.28878748416900635
96,0.009863814010339625,0.017145577599020564,0.16768483817577362,0.2914748191833496
97,0.010075056377579184,0.017373177935095394,0.17127595841884613,0.2953440248966217
98,0.010081052780151367,0.017496112514944637,0.17137789726257324,0.29743391275405884
99,0.010158052339273341,0.01736300833085004,0.1726868897676468,0.2951711416244507
